index,group,library,record,title,path,url
243,2,splib06,3126,"Mizzonite BM1931,12 Scapolte W1R1Bc",group.2um/prehnite+muscovite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Mizzonite_BM1931-12_Scapolte_BECKc_AREF.html
244,2,splib06,3978,Pinnoite NMNH123943 W1R1Ba,group.2um/borate_pinnoite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Pinnoite_NMNH123943_BECKa_AREF.html
245,2,splib06,3996,Polyhalite NMNH92669-4 W1R1Ba,group.2um/polyhalite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Polyhalite_NMNH92669-4_BECKa_AREF.html
246,2,splib06,4368,Rivadavite NMNH170164 Amph W1R1Ba,group.2um/rivadavite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Rivadavite_NMNH170164_BECKa_AREF.html
247,2,splib06,2298,Howlite GDS155 W1R1Ba,group.2um/howlite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Howlite_GDS155_BECKa_AREF.html
248,2,splib06,5190,Ulexite HS441.3B W1R1Ba,group.2um/ulexite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Ulexite_HS441.3B_BECKa_AREF.html
249,2,splib06,6114,White_Crust LV30 starkeyite W1R1Fc,group.2um/white.crust.starkeyite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/White_Crust_LV30_starkeyite_ASDFRc_AREF.html
250,2,splib06,414,Analcime GDS1 Zeolite W1R1Ba,group.2um/zeolite_analcime,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Analcime_GDS1_Zeolite_BECKa_AREF.html
251,2,splib06,834,Brucite HS247.3B W1R1Bc,group.2um/hydroxide_brucite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Brucite_HS247.3B_BECKc_AREF.html
252,2,splib06,942,Carnallite NMNH98011 W1R1Bb,group.2um/chloride_carnallite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Carnallite_NMNH98011_BECKb_AREF.html
253,2,splib06,1320,Colemanite GDS143 W1R1Bb,group.2um/borate_colemanite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Colemanite_GDS143_BECKb_AREF.html
254,2,splib06,1470,Datolite HS442.3B W1R1Bb,group.2um/datolite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Datolite_HS442.3B_BECKb_AREF.html
255,2,splib06,2310,Hydrogrossular NMNH120555 W1R1Bb,group.2um/hydrogrossular,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Hydrogrossular_NMNH120555_BECKb_AREF.html
256,2,splib06,2862,Lepidolite NMNH88526-1 W1R1Ba,group.2um/micagrp_lepidolite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Lepidolite_NMNH88526-1_BECKa_AREF.html
257,2,splib06,2976,Margarite GDS106 W1R1Bc,group.2um/micagrp_margarite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Margarite_GDS106_BECKc_AREF.html
258,2,splib06,3012,Mascagnite GDS65.b (fr) W1R1Ba,group.2um/sulfate_mascagnite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Mascagnite_GDS65.b_(fr)_BECKa_AREF.html
259,2,splib06,3114,Mirabilite GDS150 Na2SO4 W1R1Ba,group.2um/sulfate_mirabilite-wet_soil,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Mirabilite_GDS150_Na2SO4_BECKa_AREF.html
260,2,splib06,3474,Natrolite HS169.3B Zeolite W1R1Bb,group.2um/zeolite_natrolite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Natrolite_HS169.3B_Zeolite_BECKb_AREF.html
261,2,splib06,4338,Richterite NMNH150800 HCl W1R1Bb,group.2um/richterite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Richterite_NMNH150800_HCl_BECKb_AREF.html
262,2,splib06,1152,Chrysotile ML99-12A Coar Fib W1R1Fb,group.2um/serpentine_chrysotile.coarse-fibrous,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Chrysotile_ML99-12A_Coar_Fib_ASDFRb_AREF.html
263,2,splib06,1158,Chrysotile ML99-12C Fine Fib W1R1Fb,group.2um/serpentine_chrysotile.med-fine-fibrous,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Chrysotile_ML99-12C_Fine_Fib_ASDFRb_AREF.html
264,2,splib06,1146,Chrysotile HS323.1B W1R1Ba,group.2um/serpentine_chrysotile.fine-fibrous,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Chrysotile_HS323.1B_BECKa_AREF.html
265,2,splib06,1440,Cronstedtite M3542,group.2um/serpentine_cronstedtite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cronstedtite_M3542_BECKb_AREF.html
266,2,splib06,4380,Roscoelite EN124 W1R1Bb,group.2um/micagrp_illite.roscoelite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Roscoelite_EN124_BECKb_AREF.html
267,2,splib06,4764,Strontianite HS272.3B W1R1Bb,group.2um/carbonate_strontianite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Strontianite_HS272.3B_BECKb_AREF.html
268,2,splib06,4788,Syngenite GDS139 W1R1Ba,group.2um/sulfate_syngenite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Syngenite_GDS139_BECKa_AREF.html
269,2,splib06,1134,Chrysocolla HS297.3B W1R1Bb,group.2um/chrysocolla,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Chrysocolla_HS297.3B_ASDFRb_AREF.html
270,2,splib06,720,Azurite WS316 W1R1Ba,group.2um/carbonate_azurite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Azurite_WS316_BECKa_AREF.html
271,2,splib06,2964,Malachite HS254.3B W1R1Bb,group.2um/carbonate_malachite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Malachite_HS254.3B_BECKb_AREF.html
272,2,splib06,6522,Cyanide_Cadmium_Potassium W2R4Na RREF,group.2um/cyanide-CdK,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cyanide_Cadmium_Potassium_BECKa_AREF.html
273,2,splib06,6528,Cyanide_Nickel_Potassium W2R4Na RREF,group.2um/cyanide-NiK,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cyanide_Nickel_Potassium_BECKa_AREF.html
274,2,splib06,6534,Cyanide_Trihydrate CT1 W1R1Ba,group.2um/cyanide-trihydrate,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cyanide_Trihydrate_CT1_BECKa_AREF.html
275,2,splib06,6552,Cyanide_Potassium_Ferro W1R1Ba,group.2um/cyanide-KFe,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cyanide_Potassium_Ferro_BECKa_AREF.html
276,2,splib06,6540,Cyanide_Zinc_Potassium W1R1Ba,group.2um/cyanide-ZnK,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Cyanide_Zinc_Potassium_BECKa_AREF.html
277,2,splib06,6690,Plastic GGA-54 Grnhouse Roof W1R1Ba,group.2um/organic_plastic.grnhs.roof,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Plastic_GGA-54_Grnhouse_Roof_BECKa_AREF.html
278,2,splib06,6606,Montmorill+Benzene SWy 1ml W1R1Ba,group.2um/organic_benzene+montswy,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Montmorill+Benzene_SWy_1ml_BECKa_AREF.html
279,2,splib06,6624,Montmorill+Trichlor SWy 1ml W1R1Ba,group.2um/organic_trichlor+montswy,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Montmorill+Trichlor_SWy_1ml_BECKa_AREF.html
280,2,splib06,6618,Montmorill+Toluene SWy .5ml W1R1Ba,group.2um/organic_toluene+montswy,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Montmorill+Toluene_SWy_.5ml_BECKa_AREF.html
281,2,splib06,6630,Montmorill+Unleaded_Gas SWy W1R1Ba,group.2um/organic_unleaded.gas+montswy,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Montmorill+Unleaded_Gas_SWy_BECKa_AREF.html
282,2,splib06,6612,Montmorill+TCE SWy saturated W1R1Ba,group.2um/organic_tce+montswy,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Montmorill+TCE_SWy_saturated_BECKa_AREF.html
283,2,splib06,5310,Zunyite GDS-241B <150um W1R1B?,group.2um/zunyite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Zunyite_GDS241B_lt150um_BECKu_AREF.html
284,2,splib06,7008,WTC_Dust_Debris WTC01-2 W1R1Fa,group.2um/sulfate-mix_gypsum.trace.dust+debris-WTC01-2,https://crustal.usgs.gov/speclab/data/HTMLmetadata/WTC_Dust_Debris_WTC01-2_ASDFRa_AREF.html
285,2,splib06,7014,WTC_Dust_Debris WTC01-28 W1R1Fa,group.2um/sulfate-mix_gypsum.trace.dust+debris-WTC01-28,https://crustal.usgs.gov/speclab/data/HTMLmetadata/WTC_Dust_Debris_WTC01-28_ASDFRa_AREF.html
286,2,splib06,6498,Coated_Steel_Girder WTC01-8 W1R1Fa,group.2um/chrysotile.gypsum.wtc01-8,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Coated_Steel_Girder_WTC01-8_ASDFRa_AREF.html
287,2,splib06,4008,Portlandite GDS525 Ca(OH)2 W1R1Fa,group.2um/portlandite,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Portlandite_GDS525_Ca(OH)2_ASDFRa_AREF.html
288,2,sprlb06,234,Potassium Nitrate GDS43,group.2um/nitrate_potassium,No available USGS Spectral Library 7 Description Reference
289,2,sprlb06,240,Sodium Nitrate GDS883,group.2um/nitrate_sodium,No available USGS Spectral Library 7 Description Reference
290,2,sprlb06,624,Vermiculite GDS458 W1R1Hc,group.2um/micagrp_vermiculite_GDS458,No available USGS Spectral Library 7 Description Reference
291,2,sprlb06,630,Vermiculite ALB4SA00 W1R1Hc,group.2um/micagrp_vermiculite_ALB4SA00,No available USGS Spectral Library 7 Description Reference
292,2,sprlb06,636,Vermiculite WS682 W1R1Hc,group.2um/micagrp_vermiculite_WS682,No available USGS Spectral Library 7 Description Reference
293,2,sprlb06,642,Vermiculite WS681 W1R1Hc,group.2um/micagrp_vermiculite_WS681,https://crustal.usgs.gov/speclab/data/HTMLmetadata/Vermiculite_WS681_BECKc_AREF.html
294,2,sprlb06,1008,CO2+O2+CH4 TRANSM ModtranZ20,group.2um/methane-gas-2.37um-experimental,No available USGS Spectral Library 7 Description Reference
312,2,splib06,798,Bloedite GDS147,group.2um/sulfate-bloedite,
